,1447,1602,1690,2136,2285,2817,2991,3144,3243,3980,5680,6066,6266,7154,7257,7435,7906,8762,10903,11259,11264,12141,20779
1447,1.0,0.0573,0.0316,0.0695,0.0,0.0,0.0,0.0298,0.1823,0.0169,0.0415,0.0317,0.0066,0.0035,0.055,0.0,0.0209,0.0,0.0962,0.0592,0.0564,0.0296,0.0238
1602,0.0573,1.0,0.0,0.0108,0.0,0.0,0.0,0.0303,0.0113,0.0,0.0,0.0,0.156,0.0,0.2486,0.009000000000000001,0.0358,0.0,0.0625,0.0071,0.0502,0.0157,0.0016
1690,0.0316,0.0,1.0,0.1164,0.0245,0.0,0.0,0.0,0.0,0.0488,0.0598,0.0,0.0,0.0,0.0,0.0284,0.0355,0.0172,0.0,0.0402,0.0207,0.1239,0.0853
2136,0.0695,0.0108,0.1164,1.0,0.0,0.0116,0.0,0.0,0.0,0.052000000000000005,0.0612,0.0,0.0,0.0,0.0038,0.0431,0.0,0.0,0.0346,0.0223,0.0408,0.1496,0.1675
2285,0.0,0.0,0.0245,0.0,1.0,0.0,0.0004,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0101,0.0547,0.0,0.0,0.0,0.0,0.0,0.0298,0.011000000000000001
2817,0.0,0.0,0.0,0.0116,0.0,1.0,0.0036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076,0.0
2991,0.0,0.0,0.0,0.0,0.0004,0.0036,1.0,0.043,0.0133,0.0174,0.0,0.0,0.0,0.0,0.0085,0.0003,0.0212,0.0057,0.0,0.0004,0.0,0.0,0.0
3144,0.0298,0.0303,0.0,0.0,0.0,0.0,0.043,1.0,0.0,0.0088,0.0,0.0,0.0197,0.0327,0.027000000000000003,0.0,0.0829,0.0,0.0,0.0223,0.0059,0.0,0.0
3243,0.1823,0.0113,0.0,0.0,0.0008,0.0,0.0133,0.0,1.0,0.0,0.0,0.0106,0.0,0.0,0.0201,0.0,0.0319,0.005,0.0333,0.0363,0.0,0.0,0.0
3980,0.0169,0.0,0.0488,0.052000000000000005,0.0,0.0,0.0174,0.0088,0.0,1.0,0.0078,0.0,0.0,0.0462,0.0,0.0,0.0639,0.008,0.0,0.0477,0.0,0.0833,0.0
5680,0.0415,0.0,0.0598,0.0612,0.0,0.0,0.0,0.0,0.0,0.0078,1.0,0.0,0.0,0.0,0.0,0.0,0.0027,0.0293,0.0174,0.0746,0.0588,0.0238,0.0398
6066,0.0317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0178,0.0022,0.0016,0.0,0.0,0.0
6266,0.0066,0.156,0.0,0.0,0.0,0.0,0.0,0.0197,0.0,0.0,0.0,0.0,1.0,0.0039,0.1622,0.0277,0.0227,0.0,0.028999999999999998,0.0,0.0169,0.0307,0.0
7154,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0327,0.0,0.0462,0.0,0.0,0.0039,1.0,0.0,0.0,0.0019,0.0368,0.0,0.0192,0.0,0.0175,0.0
7257,0.055,0.2486,0.0,0.0038,0.0101,0.0,0.0085,0.027000000000000003,0.0201,0.0,0.0,0.0,0.1622,0.0,1.0,0.0321,0.0138,0.0,0.0635,0.0,0.0455,0.0081,0.0122
7435,0.0,0.009000000000000001,0.0284,0.0431,0.0547,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0277,0.0,0.0321,1.0,0.0246,0.0151,0.0093,0.004,0.0,0.0131,0.0404
7906,0.0209,0.0358,0.0355,0.0,0.0,0.0,0.0212,0.0829,0.0319,0.0639,0.0027,0.0,0.0227,0.0019,0.0138,0.0246,1.0,0.0112,0.0,0.0346,0.0382,0.0452,0.0114
8762,0.0,0.0,0.0172,0.0,0.0,0.0,0.0057,0.0,0.005,0.008,0.0293,0.0178,0.0,0.0368,0.0,0.0151,0.0112,1.0,0.0,0.1064,0.0788,0.0314,0.0263
10903,0.0962,0.0625,0.0,0.0346,0.0,0.0,0.0,0.0,0.0333,0.0,0.0174,0.0022,0.028999999999999998,0.0,0.0635,0.0093,0.0,0.0,1.0,0.0058,0.1193,0.0451,0.0456
11259,0.0592,0.0071,0.0402,0.0223,0.0,0.0,0.0004,0.0223,0.0363,0.0477,0.0746,0.0016,0.0,0.0192,0.0,0.004,0.0346,0.1064,0.0058,1.0,0.0995,0.0262,0.0178
11264,0.0564,0.0502,0.0207,0.0408,0.0,0.0,0.0,0.0059,0.0,0.0,0.0588,0.0,0.0169,0.0,0.0455,0.0,0.0382,0.0788,0.1193,0.0995,1.0,0.0215,0.0
12141,0.0296,0.0157,0.1239,0.1496,0.0298,0.0076,0.0,0.0,0.0,0.0833,0.0238,0.0,0.0307,0.0175,0.0081,0.0131,0.0452,0.0314,0.0451,0.0262,0.0215,1.0,0.1978
20779,0.0238,0.0016,0.0853,0.1675,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,0.0398,0.0,0.0,0.0,0.0122,0.0404,0.0114,0.0263,0.0456,0.0178,0.0,0.1978,1.0
