,1447,1602,1690,2136,2285,2817,2991,3144,3243,3980,5680,6066,6266,7154,7257,7435,7906,8762,10903,11259,11264,12141,20779
1447,1.0,0.0538,0.0208,0.0315,0.0,0.0,0.0,0.0191,0.0,0.0,0.0192,0.0241,0.0075,0.0,0.0231,0.0,0.0173,0.002,0.0755,0.048,0.0339,0.0069,0.0097
1602,0.0538,1.0,0.0033,0.0072,0.0,0.0,0.0,0.032,0.0177,0.0037,0.0,0.0,0.168,0.0,0.2271,0.0236,0.0511,0.013000000000000001,0.0901,0.0057,0.0632,0.034,0.0171
1690,0.0208,0.0033,1.0,0.11599999999999999,0.0029,0.0,0.0,0.0,0.0,0.0581,0.0488,0.0,0.0,0.0,0.0,0.0289,0.0414,0.0169,0.0,0.0515,0.0137,0.1185,0.0947
2136,0.0315,0.0072,0.11599999999999999,1.0,0.0,0.0051,0.0,0.0068,0.0,0.0682,0.0611,0.0,0.0,0.0,0.0094,0.0559,0.005,0.0,0.0141,0.0419,0.021,0.1459,0.1585
2285,0.0,0.0,0.0029,0.0,1.0,0.0,0.0074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0605,0.0,0.0,0.0,0.0,0.0,0.0135,0.0135
2817,0.0,0.0,0.0,0.0051,0.0,1.0,0.0053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098,0.0,0.0,0.0,0.0028,0.0
2991,0.0,0.0,0.0,0.0,0.0074,0.0053,1.0,0.0225,0.0,0.0231,0.0116,0.0,0.0,0.0,0.0059,0.0061,0.013000000000000001,0.0065,0.0,0.0,0.0,0.0,0.0
3144,0.0191,0.032,0.0,0.0068,0.0,0.0,0.0225,1.0,0.0,0.0085,0.0,0.0,0.0216,0.0304,0.0114,0.0,0.0794,0.0044,0.0,0.0173,0.0,0.0,0.0
3243,0.0,0.0177,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0084,0.0363,0.0,0.0134,0.0,0.0,0.0,0.0817,0.0001,0.0129,0.0035,0.0054,0.0
3980,0.0,0.0037,0.0581,0.0682,0.0,0.0,0.0231,0.0085,0.0,1.0,0.0,0.0,0.0,0.0328,0.0,0.0,0.0635,0.0036,0.0,0.0405,0.0,0.0579,0.0
5680,0.0192,0.0,0.0488,0.0611,0.0,0.0,0.0116,0.0,0.0084,0.0,1.0,0.0,0.0036,0.0,0.0,0.003,0.0035,0.0245,0.0031,0.0824,0.0574,0.0077,0.0391
6066,0.0241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0363,0.0,0.0,1.0,0.0,0.0068,0.0,0.0,0.0158,0.0051,0.0091,0.0054,0.0,0.0,0.0
6266,0.0075,0.168,0.0,0.0,0.0,0.0,0.0,0.0216,0.0,0.0,0.0036,0.0,1.0,0.0023,0.1659,0.0236,0.0239,0.0017,0.040999999999999995,0.0,0.0456,0.0128,0.0
7154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0304,0.0134,0.0328,0.0,0.0068,0.0023,1.0,0.0,0.0,0.0,0.0107,0.0,0.0,0.0,0.0157,0.0
7257,0.0231,0.2271,0.0,0.0094,0.0011,0.0,0.0059,0.0114,0.0,0.0,0.0,0.0,0.1659,0.0,1.0,0.0222,0.0,0.0,0.0667,0.0,0.0448,0.0,0.0047
7435,0.0,0.0236,0.0289,0.0559,0.0605,0.0,0.0061,0.0,0.0,0.0,0.003,0.0,0.0236,0.0,0.0222,1.0,0.0235,0.0199,0.0051,0.0146,0.0,0.0096,0.0553
7906,0.0173,0.0511,0.0414,0.005,0.0,0.0,0.013000000000000001,0.0794,0.0,0.0635,0.0035,0.0158,0.0239,0.0,0.0,0.0235,1.0,0.0171,0.0,0.0597,0.04,0.0529,0.0374
8762,0.002,0.013000000000000001,0.0169,0.0,0.0,0.0098,0.0065,0.0044,0.0817,0.0036,0.0245,0.0051,0.0017,0.0107,0.0,0.0199,0.0171,1.0,0.0,0.1065,0.0697,0.0311,0.0259
10903,0.0755,0.0901,0.0,0.0141,0.0,0.0,0.0,0.0,0.0001,0.0,0.0031,0.0091,0.040999999999999995,0.0,0.0667,0.0051,0.0,0.0,1.0,0.0106,0.1195,0.0287,0.0294
11259,0.048,0.0057,0.0515,0.0419,0.0,0.0,0.0,0.0173,0.0129,0.0405,0.0824,0.0054,0.0,0.0,0.0,0.0146,0.0597,0.1065,0.0106,1.0,0.0981,0.0383,0.0035
11264,0.0339,0.0632,0.0137,0.021,0.0,0.0,0.0,0.0,0.0035,0.0,0.0574,0.0,0.0456,0.0,0.0448,0.0,0.04,0.0697,0.1195,0.0981,1.0,0.0,0.0
12141,0.0069,0.034,0.1185,0.1459,0.0135,0.0028,0.0,0.0,0.0054,0.0579,0.0077,0.0,0.0128,0.0157,0.0,0.0096,0.0529,0.0311,0.0287,0.0383,0.0,1.0,0.2093
20779,0.0097,0.0171,0.0947,0.1585,0.0135,0.0,0.0,0.0,0.0,0.0,0.0391,0.0,0.0,0.0,0.0047,0.0553,0.0374,0.0259,0.0294,0.0035,0.0,0.2093,1.0
