,1447,1602,1690,2136,2285,2817,2991,3144,3243,3980,5680,6066,6266,7154,7257,7435,7906,8762,10903,11259,11264,12141,20779
1447,1.0,0.057,0.0486,0.1119,0.0,0.05,0.02,0.0485,0.2,0.0572,0.0128,0.0448,0.0,0.0104,0.0165,0.0004,0.0484,0.0,0.0547,0.0257,0.0,0.0633,0.0432
1602,0.057,1.0,0.0,0.0,0.0,0.0121,0.0187,0.018000000000000002,0.0714,0.0049,0.0,0.0,0.1135,0.0,0.1205,0.0,0.0289,0.0,0.0739,0.0,0.0,0.0007,0.0
1690,0.0486,0.0,1.0,0.1279,0.0,0.0,0.0054,0.0021,0.0082,0.0667,0.0175,0.0397,0.0,0.0,0.0004,0.0328,0.021,0.0,0.0,0.0107,0.0,0.1326,0.0905
2136,0.1119,0.0,0.1279,1.0,0.0,0.0067,0.0061,0.0,0.040999999999999995,0.0481,0.0279,0.0543,0.0,0.0,0.0,0.0338,0.0067,0.0,0.0326,0.035,0.0032,0.0937,0.1387
2285,0.0,0.0,0.0,0.0,1.0,0.0212,0.0309,0.0,0.0,0.0,0.0,0.0042,0.0,0.0,0.0,0.0293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2817,0.05,0.0121,0.0,0.0067,0.0212,1.0,0.0393,0.0148,0.0727,0.0,0.034,0.0289,0.0,0.0,0.0087,0.0094,0.0313,0.003,0.0075,0.0138,0.0,0.0175,0.0164
2991,0.02,0.0187,0.0054,0.0061,0.0309,0.0393,1.0,0.0503,0.0233,0.0221,0.0035,0.0,0.0,0.0,0.0,0.0066,0.0476,0.0138,0.0,0.0269,0.0,0.0051,0.0
3144,0.0485,0.018000000000000002,0.0021,0.0,0.0,0.0148,0.0503,1.0,0.0285,0.0086,0.0,0.0,0.027999999999999997,0.0337,0.0125,0.0026,0.0903,0.0177,0.0041,0.0276,0.0,0.0001,0.0
3243,0.2,0.0714,0.0082,0.040999999999999995,0.0,0.0727,0.0233,0.0285,1.0,0.024,0.0,0.0254,0.0,0.0,0.013999999999999999,0.0,0.0338,0.0391,0.0528,0.0002,0.0017,0.0124,0.0267
3980,0.0572,0.0049,0.0667,0.0481,0.0,0.0,0.0221,0.0086,0.024,1.0,0.0076,0.0,0.0,0.0386,0.0083,0.0,0.0612,0.0083,0.0,0.0512,0.0022,0.0295,0.0115
5680,0.0128,0.0,0.0175,0.0279,0.0,0.034,0.0035,0.0,0.0,0.0076,1.0,0.0218,0.0,0.0,0.0,0.0295,0.0092,0.0,0.0,0.0606,0.0161,0.0227,0.0165
6066,0.0448,0.0,0.0397,0.0543,0.0042,0.0289,0.0,0.0,0.0254,0.0,0.0218,1.0,0.0,0.0185,0.0,0.0247,0.0,0.0,0.0307,0.0,0.0347,0.1395,0.0934
6266,0.0,0.1135,0.0,0.0,0.0,0.0,0.0,0.027999999999999997,0.0,0.0,0.0,0.0,1.0,0.0,0.1548,0.0155,0.0188,0.0098,0.0315,0.0106,0.0595,0.0233,0.0
7154,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,0.0337,0.0,0.0386,0.0,0.0185,0.0,1.0,0.0036,0.0,0.0226,0.0103,0.0,0.0654,0.0145,0.0034,0.0
7257,0.0165,0.1205,0.0004,0.0,0.0,0.0087,0.0,0.0125,0.013999999999999999,0.0083,0.0,0.0,0.1548,0.0036,1.0,0.0,0.037000000000000005,0.0,0.0498,0.0012,0.0261,0.0268,0.0
7435,0.0004,0.0,0.0328,0.0338,0.0293,0.0094,0.0066,0.0026,0.0,0.0,0.0295,0.0247,0.0155,0.0,0.0,1.0,0.0,0.0,0.008,0.0038,0.0,0.0,0.0041
7906,0.0484,0.0289,0.021,0.0067,0.0,0.0313,0.0476,0.0903,0.0338,0.0612,0.0092,0.0,0.0188,0.0226,0.037000000000000005,0.0,1.0,0.0,0.0,0.0496,0.0,0.0308,0.0397
8762,0.0,0.0,0.0,0.0,0.0,0.003,0.0138,0.0177,0.0391,0.0083,0.0,0.0,0.0098,0.0103,0.0,0.0,0.0,1.0,0.0,0.0708,0.0629,0.0033,0.0073
10903,0.0547,0.0739,0.0,0.0326,0.0,0.0075,0.0,0.0041,0.0528,0.0,0.0,0.0307,0.0315,0.0,0.0498,0.008,0.0,0.0,1.0,0.016,0.0464,0.0196,0.0367
11259,0.0257,0.0,0.0107,0.035,0.0,0.0138,0.0269,0.0276,0.0002,0.0512,0.0606,0.0,0.0106,0.0654,0.0012,0.0038,0.0496,0.0708,0.016,1.0,0.0938,0.0059,0.0
11264,0.0,0.0,0.0,0.0032,0.0,0.0,0.0,0.0,0.0017,0.0022,0.0161,0.0347,0.0595,0.0145,0.0261,0.0,0.0,0.0629,0.0464,0.0938,1.0,0.0019,0.0
12141,0.0633,0.0007,0.1326,0.0937,0.0,0.0175,0.0051,0.0001,0.0124,0.0295,0.0227,0.1395,0.0233,0.0034,0.0268,0.0,0.0308,0.0033,0.0196,0.0059,0.0019,1.0,0.1622
20779,0.0432,0.0,0.0905,0.1387,0.0,0.0164,0.0,0.0,0.0267,0.0115,0.0165,0.0934,0.0,0.0,0.0,0.0041,0.0397,0.0073,0.0367,0.0,0.0,0.1622,1.0
